index	longitudes	latitudes	land_coverage	LANG_ISO	ID_ISO_A2	weighted_endemism	language_diversity	vegetation_productivity	mgs	new.mgs
10056	10056	-8916691.21254121	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10057	10057	-8716316.12911332	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10058	10058	-8515941.04568543	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10059	10059	-8315565.96225753	-3831254.83780984	0	NA	NA	0	0	195.02691598217	NA	NA
10060	10060	-8115190.87882964	-3831254.83780984	0.7	spa arn	spa-cl arn-cl	0.176190476190476	2	193.473980426507	9	232
10061	10061	-7914815.79540175	-3831254.83780984	1	spa arn arn	spa-cl arn-ar arn-cl	0.301190476190476	4	174.25024614318	4	147.5
10062	10062	-7714440.71197386	-3831254.83780984	1	spa arn	spa-ar arn-ar	0.139084507042254	2	154.638206363278	2	144
10063	10063	-7514065.62854596	-3831254.83780984	1	spa	spa-ar	0.0140845070422535	1	160.837303682732	2	60
10064	10064	-7313690.54511807	-3831254.83780984	1	spa	spa-ar	0.0140845070422535	1	175.466644616123	9	69
10065	10065	-7113315.46169018	-3831254.83780984	1	spa	spa-ar	0.0140845070422535	1	185.668163640495	11	114
10066	10066	-6912940.37826229	-3831254.83780984	1	spa	spa-ar	0.0140845070422535	1	189.579467330459	12	246
10067	10067	-6712565.29483439	-3831254.83780984	1	spa	spa-ar	0.0140845070422535	1	191.431795643115	12	271
10068	10068	-6512190.2114065	-3831254.83780984	0.99	spa	spa-ar	0.0140845070422535	1	186.924747278404	12	302
10069	10069	-6311815.12797861	-3831254.83780984	0.26	spa	spa-ar	0.0140845070422535	1	166.859909764804	12	309
10070	10070	-6111440.04455072	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10071	10071	-5911064.96112282	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10072	10072	-5710689.87769493	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10073	10073	-5510314.79426704	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10074	10074	-5309939.71083915	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10075	10075	-5109564.62741125	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10076	10076	-4909189.54398336	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10077	10077	-4708814.46055547	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10078	10078	-4508439.37712758	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10079	10079	-4308064.29369969	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10080	10080	-4107689.21027179	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10081	10081	-3907314.1268439	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10082	10082	-3706939.04341601	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10083	10083	-3506563.95998812	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10084	10084	-3306188.87656022	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10085	10085	-3105813.79313233	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10086	10086	-2905438.70970444	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10087	10087	-2705063.62627655	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10088	10088	-2504688.54284865	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10089	10089	-2304313.45942076	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10090	10090	-2103938.37599287	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10091	10091	-1903563.29256497	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10092	10092	-1703188.20913708	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10093	10093	-1502813.12570919	-3831254.83780984	0	NA	NA	0	0	24.8672644798695	NA	295.5
10094	10094	-1302438.0422813	-3831254.83780984	0.01	eng	eng-sh	0.25	1	23.5130933786058	NA	297
10095	10095	-1102062.9588534	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10096	10096	-901687.875425514	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10097	10097	-701312.791997619	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10098	10098	-500937.708569728	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10099	10099	-300562.625141837	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10100	10100	-100187.541713942	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10101	10101	100187.541713949	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10102	10102	300562.62514184	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10103	10103	500937.708569735	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10104	10104	701312.791997626	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10105	10105	901687.875425521	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10106	10106	1102062.95885341	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10107	10107	1302438.0422813	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10108	10108	1502813.1257092	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10109	10109	1703188.20913709	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10110	10110	1903563.29256498	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10111	10111	2103938.37599288	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10112	10112	2304313.45942077	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10113	10113	2504688.54284866	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10114	10114	2705063.62627655	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10115	10115	2905438.70970444	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10116	10116	3105813.79313234	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10117	10117	3306188.87656023	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10118	10118	3506563.95998812	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10119	10119	3706939.04341602	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10120	10120	3907314.12684391	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10121	10121	4107689.2102718	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10122	10122	4308064.29369969	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10123	10123	4508439.37712758	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10124	10124	4708814.46055548	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10125	10125	4909189.54398337	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10126	10126	5109564.62741126	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10127	10127	5309939.71083915	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10128	10128	5510314.79426705	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10129	10129	5710689.87769494	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10130	10130	5911064.96112283	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10131	10131	6111440.04455072	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10132	10132	6311815.12797862	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10133	10133	6512190.21140651	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10134	10134	6712565.2948344	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10135	10135	6912940.37826229	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10136	10136	7113315.46169019	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10137	10137	7313690.54511808	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10138	10138	7514065.62854597	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10139	10139	7714440.71197386	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10140	10140	7914815.79540176	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10141	10141	8115190.87882965	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10142	10142	8315565.96225754	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10143	10143	8515941.04568543	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10144	10144	8716316.12911333	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10145	10145	8916691.21254122	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10146	10146	9117066.29596911	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10147	10147	9317441.379397	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10148	10148	9517816.4628249	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10149	10149	9718191.54625279	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10150	10150	9918566.62968068	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10151	10151	10118941.7131086	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10152	10152	10319316.7965365	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10153	10153	10519691.8799644	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10154	10154	10720066.9633923	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10155	10155	10920442.0468201	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10156	10156	11120817.130248	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10157	10157	11321192.2136759	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10158	10158	11521567.2971038	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10159	10159	11721942.3805317	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10160	10160	11922317.4639596	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10161	10161	12122692.5473875	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10162	10162	12323067.6308154	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10163	10163	12523442.7142433	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10164	10164	12723817.7976712	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10165	10165	12924192.8810991	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10166	10166	13124567.964527	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10167	10167	13324943.0479549	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10168	10168	13525318.1313827	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10169	10169	13725693.2148106	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10170	10170	13926068.2982385	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10171	10171	14126443.3816664	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10172	10172	14326818.4650943	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10173	10173	14527193.5485222	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10174	10174	14727568.6319501	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10175	10175	14927943.715378	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10176	10176	15128318.7988059	-3831254.83780984	0	NA	NA	0	0	NA	NA	209
10177	10177	15328693.8822338	-3831254.83780984	0	NA	NA	0	0	164.811942139798	NA	198
10178	10178	15529068.9656617	-3831254.83780984	0.22	NA	NA	0	1	172.044186140202	NA	210.5
10179	10179	15729444.0490896	-3831254.83780984	0.95	eng	eng-au	0.00840336134453781	1	188.308728999055	8	215
10180	10180	15929819.1325175	-3831254.83780984	1	eng	eng-au	0.00840336134453781	1	183.948492112792	10	206
10181	10181	16130194.2159453	-3831254.83780984	0.96	eng	eng-au	0.00840336134453781	1	193.016296007325	11	227
10182	10182	16330569.2993732	-3831254.83780984	0.99	eng	eng-au	0.00840336134453781	1	200.679459283662	9	252
10183	10183	16530944.3828011	-3831254.83780984	0.82	eng	eng-au	0.00840336134453781	1	200.687116202692	11	249
10184	10184	16731319.466229	-3831254.83780984	0.25	eng	eng-au	0.00840336134453781	1	157.532592455653	NA	299
10185	10185	16931694.5496569	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10186	10186	17132069.6330848	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10187	10187	17332444.7165127	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10188	10188	17532819.7999406	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10189	10189	17733194.8833685	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10190	10190	17933569.9667964	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10191	10191	18133945.0502243	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10192	10192	18334320.1336522	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10193	10193	18534695.2170801	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10194	10194	18735070.300508	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10195	10195	18935445.3839358	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10196	10196	19135820.4673637	-3831254.83780984	0	NA	NA	0	0	196.317519545566	NA	NA
10197	10197	19336195.5507916	-3831254.83780984	0.11	NA	NA	0	0	188.216283669999	NA	365
10198	10198	19536570.6342195	-3831254.83780984	0.56	mri	mri-nz	0.125	1	152.594408687848	12	365
10199	10199	19736945.7176474	-3831254.83780984	0.21	mri	mri-nz	0.125	1	87.6811698561879	NA	365
10200	10200	19937320.8010753	-3831254.83780984	0.04	NA	NA	0	0	116.697578714342	NA	361
10201	10201	-19937320.8010753	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10202	10202	-19736945.7176474	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10203	10203	-19536570.6342195	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10204	10204	-19336195.5507916	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10205	10205	-19135820.4673637	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10206	10206	-18935445.3839358	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10207	10207	-18735070.3005079	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10208	10208	-18534695.21708	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10209	10209	-18334320.1336522	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10210	10210	-18133945.0502243	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10211	10211	-17933569.9667964	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10212	10212	-17733194.8833685	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10213	10213	-17532819.7999406	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10214	10214	-17332444.7165127	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10215	10215	-17132069.6330848	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10216	10216	-16931694.5496569	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10217	10217	-16731319.466229	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10218	10218	-16530944.3828011	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10219	10219	-16330569.2993732	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10220	10220	-16130194.2159453	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10221	10221	-15929819.1325174	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10222	10222	-15729444.0490896	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10223	10223	-15529068.9656617	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10224	10224	-15328693.8822338	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10225	10225	-15128318.7988059	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10226	10226	-14927943.715378	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10227	10227	-14727568.6319501	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10228	10228	-14527193.5485222	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10229	10229	-14326818.4650943	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10230	10230	-14126443.3816664	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10231	10231	-13926068.2982385	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10232	10232	-13725693.2148106	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10233	10233	-13525318.1313827	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10234	10234	-13324943.0479548	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10235	10235	-13124567.964527	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10236	10236	-12924192.8810991	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10237	10237	-12723817.7976712	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10238	10238	-12523442.7142433	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10239	10239	-12323067.6308154	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10240	10240	-12122692.5473875	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10241	10241	-11922317.4639596	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10242	10242	-11721942.3805317	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10243	10243	-11521567.2971038	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10244	10244	-11321192.2136759	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10245	10245	-11120817.130248	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10246	10246	-10920442.0468201	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10247	10247	-10720066.9633922	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10248	10248	-10519691.8799644	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10249	10249	-10319316.7965365	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10250	10250	-10118941.7131086	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10251	10251	-9918566.62968067	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10252	10252	-9718191.54625278	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10253	10253	-9517816.46282489	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10254	10254	-9317441.379397	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10255	10255	-9117066.2959691	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10256	10256	-8916691.21254121	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10257	10257	-8716316.12911332	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10258	10258	-8515941.04568543	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10259	10259	-8315565.96225753	-4032357.57591118	0	NA	NA	0	0	204.059075881005	NA	235
10260	10260	-8115190.87882964	-4032357.57591118	0.83	arn huh	arn-cl huh-cl	0.342857142857143	3	203.704972620074	12	305
10261	10261	-7914815.79540175	-4032357.57591118	1	arn arn huh	arn-ar arn-cl huh-cl	0.467857142857143	3	177.297030660773	4	161
10262	10262	-7714440.71197386	-4032357.57591118	1	spa arn	spa-ar arn-ar	0.139084507042254	2	154.19912866907	1	158
10263	10263	-7514065.62854596	-4032357.57591118	1	spa	spa-ar	0.0140845070422535	1	154.743932129133	3	55
10264	10264	-7313690.54511807	-4032357.57591118	1	spa	spa-ar	0.0140845070422535	1	162.093325995498	5	57
10265	10265	-7113315.46169018	-4032357.57591118	1	spa	spa-ar	0.0140845070422535	1	166.49552958857	5	68
10266	10266	-6912940.37826229	-4032357.57591118	0.58	spa	spa-ar	0.0140845070422535	1	122.714647774136	11	101
10267	10267	-6712565.29483439	-4032357.57591118	0.23	spa	spa-ar	0.0140845070422535	0	109.356753943257	NA	263
10268	10268	-6512190.2114065	-4032357.57591118	0.08	NA	NA	0	0	176.15991975	NA	285
10269	10269	-6311815.12797861	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10270	10270	-6111440.04455072	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10271	10271	-5911064.96112282	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10272	10272	-5710689.87769493	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10273	10273	-5510314.79426704	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10274	10274	-5309939.71083915	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10275	10275	-5109564.62741125	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10276	10276	-4909189.54398336	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10277	10277	-4708814.46055547	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10278	10278	-4508439.37712758	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10279	10279	-4308064.29369969	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10280	10280	-4107689.21027179	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10281	10281	-3907314.1268439	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10282	10282	-3706939.04341601	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10283	10283	-3506563.95998812	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10284	10284	-3306188.87656022	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10285	10285	-3105813.79313233	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10286	10286	-2905438.70970444	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10287	10287	-2705063.62627655	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10288	10288	-2504688.54284865	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10289	10289	-2304313.45942076	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10290	10290	-2103938.37599287	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10291	10291	-1903563.29256497	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10292	10292	-1703188.20913708	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10293	10293	-1502813.12570919	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10294	10294	-1302438.0422813	-4032357.57591118	0	NA	NA	0	0	1	NA	NA
10295	10295	-1102062.9588534	-4032357.57591118	0	NA	NA	0	0	37.713007738	NA	366
10296	10296	-901687.875425514	-4032357.57591118	0	NA	NA	0	0	67.75092316	NA	NA
10297	10297	-701312.791997619	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10298	10298	-500937.708569728	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10299	10299	-300562.625141837	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10300	10300	-100187.541713942	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10301	10301	100187.541713949	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10302	10302	300562.62514184	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10303	10303	500937.708569735	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10304	10304	701312.791997626	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10305	10305	901687.875425521	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10306	10306	1102062.95885341	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10307	10307	1302438.0422813	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10308	10308	1502813.1257092	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10309	10309	1703188.20913709	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10310	10310	1903563.29256498	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10311	10311	2103938.37599288	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10312	10312	2304313.45942077	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10313	10313	2504688.54284866	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10314	10314	2705063.62627655	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10315	10315	2905438.70970444	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10316	10316	3105813.79313234	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10317	10317	3306188.87656023	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10318	10318	3506563.95998812	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10319	10319	3706939.04341602	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10320	10320	3907314.12684391	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10321	10321	4107689.2102718	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10322	10322	4308064.29369969	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10323	10323	4508439.37712758	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10324	10324	4708814.46055548	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10325	10325	4909189.54398337	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10326	10326	5109564.62741126	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10327	10327	5309939.71083915	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10328	10328	5510314.79426705	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10329	10329	5710689.87769494	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10330	10330	5911064.96112283	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10331	10331	6111440.04455072	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10332	10332	6311815.12797862	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10333	10333	6512190.21140651	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10334	10334	6712565.2948344	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10335	10335	6912940.37826229	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10336	10336	7113315.46169019	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10337	10337	7313690.54511808	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10338	10338	7514065.62854597	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10339	10339	7714440.71197386	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10340	10340	7914815.79540176	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10341	10341	8115190.87882965	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10342	10342	8315565.96225754	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10343	10343	8515941.04568543	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10344	10344	8716316.12911333	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10345	10345	8916691.21254122	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10346	10346	9117066.29596911	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10347	10347	9317441.379397	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10348	10348	9517816.4628249	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10349	10349	9718191.54625279	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10350	10350	9918566.62968068	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10351	10351	10118941.7131086	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10352	10352	10319316.7965365	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10353	10353	10519691.8799644	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10354	10354	10720066.9633923	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10355	10355	10920442.0468201	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10356	10356	11120817.130248	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10357	10357	11321192.2136759	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10358	10358	11521567.2971038	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
10359	10359	11721942.3805317	-4032357.57591118	0	NA	NA	0	0	NA	NA	NA
