index	longitudes	latitudes	LANG_ISO	ID_ISO_A2	weighted_endemism	language_diversity	land_coverage	mgs	vegetation_productivity	new.mgs
1506	1506	12773911.5685281	-3050976.21397661	eng wbv bia	eng-au wbv-au bia-au	1.03125	3	0.53	4	150.136144998246	68
1507	1507	13274849.2770979	-3050976.21397661	eng pii wbv bia	eng-au pii-au wbv-au bia-au	1.36458333333333	4	1	2	161.969569674927	46
1508	1508	13775786.9856676	-3050976.21397661	eng pti nju pii	eng-au pti-au nju-au pii-au	1.19791666666667	4	1	0	157.67283274577	39
1509	1509	14276724.6942373	-3050976.21397661	pjt pti ntj	pjt-au pti-au ntj-au	1.25	3	1	0	155.302374607238	38
1510	1510	14777662.4028071	-3050976.21397661	eng pjt kdd wiw ant ktd	eng-au pjt-au kdd-au wiw-au ant-au ktd-au	2.03125	6	1	0	153.06661769829	38
1511	1511	15278600.1113768	-3050976.21397661	eng kdd adt ant ktd	eng-au kdd-au adt-au ant-au ktd-au	2.28125	5	1	0	139.432468435724	27
1512	1512	15779537.8199465	-3050976.21397661	eng bjd	eng-au bjd-au	1.03125	2	1	0	150.102804146173	29
1513	1513	16280475.5285163	-3050976.21397661	eng kld wyb bym	eng-au kld-au wyb-au bym-au	1.36458333333333	4	1	4	169.538284885014	53
1514	1514	16781413.237086	-3050976.21397661	eng kld bdy dyn kgs	eng-au kld-au bdy-au dyn-au kgs-au	2.36458333333333	5	1	12	192.30330212065	93
1515	1515	17282350.9456557	-3050976.21397661	bdy kgs	bdy-au kgs-au	1	3	0.04	12	NA	312
1516	1516	17783288.6542255	-3050976.21397661	NA	NA	0	0	0	NA	NA	NA
1517	1517	18284226.3627952	-3050976.21397661	NA	NA	0	0	0	NA	NA	NA
1518	1518	18785164.0713649	-3050976.21397661	eng	eng-nf	1	1	0.000142947742424879	12	1	NA
1519	1519	19286101.7799347	-3050976.21397661	NA	NA	0	0	0	NA	NA	NA
1520	1520	19787039.4885044	-3050976.21397661	NA	NA	0	0	0	NA	NA	NA
1521	1521	-19787039.4885044	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1522	1522	-19286101.7799346	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1523	1523	-18785164.0713649	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1524	1524	-18284226.3627952	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1525	1525	-17783288.6542255	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1526	1526	-17282350.9456557	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1527	1527	-16781413.237086	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1528	1528	-16280475.5285163	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1529	1529	-15779537.8199465	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1530	1530	-15278600.1113768	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1531	1531	-14777662.4028071	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1532	1532	-14276724.6942373	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1533	1533	-13775786.9856676	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1534	1534	-13274849.2770979	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1535	1535	-12773911.5685281	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1536	1536	-12272973.8599584	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1537	1537	-11772036.1513887	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1538	1538	-11271098.4428189	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1539	1539	-10770160.7342492	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1540	1540	-10269223.0256795	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1541	1541	-9768285.31710975	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1542	1542	-9267347.60854002	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1543	1543	-8766409.89997029	-3557755.113992	NA	NA	0	0	0	9	12.108402687429	236
1544	1544	-8265472.19140056	-3557755.113992	spa	spa-cl	0.0909090909090909	1	0.06	8	NA	218
1545	1545	-7764534.48283083	-3557755.113992	spa spa	spa-ar spa-cl	0.149732620320856	3	0.96	4	162.469838498235	72
1546	1546	-7263596.7742611	-3557755.113992	spa	spa-ar	0.0588235294117647	1	1	7	183.494546096457	105
1547	1547	-6762659.06569137	-3557755.113992	spa	spa-ar	0.0588235294117647	1	1	12	198.219492044972	303
1548	1548	-6261721.35712164	-3557755.113992	spa spa	spa-ar spa-uy	0.392156862745098	2	0.71	12	184.400925607381	325
1549	1549	-5760783.6485519	-3557755.113992	por spa gun	por-br spa-uy gun-br	0.556589147286822	3	0.17	12	96.7000146520325	337
1550	1550	-5259845.93998217	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1551	1551	-4758908.23141244	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1552	1552	-4257970.52284271	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1553	1553	-3757032.81427298	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1554	1554	-3256095.10570325	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1555	1555	-2755157.39713352	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1556	1556	-2254219.68856379	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1557	1557	-1753281.97999405	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1558	1558	-1252344.27142432	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1559	1559	-751406.562854592	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1560	1560	-250468.85428486	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1561	1561	250468.854284871	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1562	1562	751406.562854603	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1563	1563	1252344.27142433	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1564	1564	1753281.97999406	-3557755.113992	NA	NA	0	0	0	1	NA	106.5
1565	1565	2254219.68856379	-3557755.113992	afr eng	afr-za eng-za	0.476190476190476	2	0.51	4	155.359984275548	71
1566	1566	2755157.39713353	-3557755.113992	afr xho	afr-za xho-za	0.392857142857143	2	0.46	12	165.03352931078	76
1567	1567	3256095.10570326	-3557755.113992	xho	xho-za	0.25	1	0.14	10	NA	169
1568	1568	3757032.81427299	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1569	1569	4257970.52284272	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1570	1570	4758908.23141245	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1571	1571	5259845.93998218	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1572	1572	5760783.64855191	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1573	1573	6261721.35712165	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1574	1574	6762659.06569137	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1575	1575	7263596.77426111	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1576	1576	7764534.48283084	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1577	1577	8265472.19140057	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1578	1578	8766409.8999703	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1579	1579	9267347.60854003	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1580	1580	9768285.31710976	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1581	1581	10269223.0256795	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1582	1582	10770160.7342492	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1583	1583	11271098.442819	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1584	1584	11772036.1513887	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1585	1585	12272973.8599584	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1586	1586	12773911.5685281	-3557755.113992	eng	eng-au	0.03125	1	0.2	7	176.227365677754	199
1587	1587	13274849.2770979	-3557755.113992	eng	eng-au	0.03125	1	0.57	5	159.403536720773	127
1588	1588	13775786.9856676	-3557755.113992	eng nju	eng-au nju-au	0.364583333333333	1	0.39	4	89.7534902589409	72
1589	1589	14276724.6942373	-3557755.113992	nju	nju-au	0.333333333333333	1	0.1	1	132.865677862499	55
1590	1590	14777662.4028071	-3557755.113992	wiw	wiw-au	0.5	2	0.14	4	114.382074312501	71
1591	1591	15278600.1113768	-3557755.113992	eng	eng-au	0.03125	1	0.61	5	143.258763246048	88
1592	1592	15779537.8199465	-3557755.113992	eng drl	eng-au drl-au	1.03125	2	0.99	6	170.117223252958	64
1593	1593	16280475.5285163	-3557755.113992	eng wyb	eng-au wyb-au	0.53125	2	1	10	182.536911449639	136
1594	1594	16781413.237086	-3557755.113992	eng kld	eng-au kld-au	0.364583333333333	2	0.62	12	191.299552431691	235
1595	1595	17282350.9456557	-3557755.113992	NA	NA	0	0	0	12	NA	NA
1596	1596	17783288.6542255	-3557755.113992	NA	NA	0	0	0	12	NA	366
1597	1597	18284226.3627952	-3557755.113992	NA	NA	0	0	0	NA	NA	NA
1598	1598	18785164.0713649	-3557755.113992	NA	NA	0	0	0	12	NA	NA
1599	1599	19286101.7799347	-3557755.113992	mri	mri-nz	0.333333333333333	1	0.09	12	159.905674899999	365
1600	1600	19787039.4885044	-3557755.113992	NA	NA	0	0	0	12	NA	365
1601	1601	-19787039.4885044	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1602	1602	-19286101.7799346	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1603	1603	-18785164.0713649	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1604	1604	-18284226.3627952	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1605	1605	-17783288.6542255	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1606	1606	-17282350.9456557	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1607	1607	-16781413.237086	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1608	1608	-16280475.5285163	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1609	1609	-15779537.8199465	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1610	1610	-15278600.1113768	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1611	1611	-14777662.4028071	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1612	1612	-14276724.6942373	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1613	1613	-13775786.9856676	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1614	1614	-13274849.2770979	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1615	1615	-12773911.5685281	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1616	1616	-12272973.8599584	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1617	1617	-11772036.1513887	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1618	1618	-11271098.4428189	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1619	1619	-10770160.7342492	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1620	1620	-10269223.0256795	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1621	1621	-9768285.31710975	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1622	1622	-9267347.60854002	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1623	1623	-8766409.89997029	-4064534.0140074	NA	NA	0	0	0	11	NA	NA
1624	1624	-8265472.19140056	-4064534.0140074	spa arn arn huh	spa-cl arn-ar arn-cl huh-cl	1.25757575757576	4	0.37	12	205.100062582283	300
1625	1625	-7764534.48283083	-4064534.0140074	spa spa arn arn huh	spa-ar spa-cl arn-ar arn-cl huh-cl	1.31639928698752	5	1	5	159.65719070392	118
1626	1626	-7263596.7742611	-4064534.0140074	spa	spa-ar	0.0588235294117647	1	0.9	7	160.710074388677	60
1627	1627	-6762659.06569137	-4064534.0140074	spa	spa-ar	0.0588235294117647	1	0.38	12	52.4305630795744	248
1628	1628	-6261721.35712164	-4064534.0140074	spa	spa-ar	0.0588235294117647	1	0.06	12	NA	301
1629	1629	-5760783.6485519	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1630	1630	-5259845.93998217	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1631	1631	-4758908.23141244	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1632	1632	-4257970.52284271	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1633	1633	-3757032.81427298	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1634	1634	-3256095.10570325	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1635	1635	-2755157.39713352	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1636	1636	-2254219.68856379	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1637	1637	-1753281.97999405	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1638	1638	-1252344.27142432	-4064534.0140074	eng	eng-sh	0.333333333333333	1	0.01	12	1	306
1639	1639	-751406.562854592	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1640	1640	-250468.85428486	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1641	1641	250468.854284871	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1642	1642	751406.562854603	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1643	1643	1252344.27142433	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1644	1644	1753281.97999406	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1645	1645	2254219.68856379	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1646	1646	2755157.39713353	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1647	1647	3256095.10570326	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1648	1648	3757032.81427299	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1649	1649	4257970.52284272	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1650	1650	4758908.23141245	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1651	1651	5259845.93998218	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1652	1652	5760783.64855191	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1653	1653	6261721.35712165	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1654	1654	6762659.06569137	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1655	1655	7263596.77426111	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1656	1656	7764534.48283084	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1657	1657	8265472.19140057	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1658	1658	8766409.8999703	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1659	1659	9267347.60854003	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1660	1660	9768285.31710976	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1661	1661	10269223.0256795	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1662	1662	10770160.7342492	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1663	1663	11271098.442819	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1664	1664	11772036.1513887	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1665	1665	12272973.8599584	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1666	1666	12773911.5685281	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1667	1667	13274849.2770979	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1668	1668	13775786.9856676	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1669	1669	14276724.6942373	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1670	1670	14777662.4028071	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1671	1671	15278600.1113768	-4064534.0140074	NA	NA	0	0	0	7	NA	NA
1672	1672	15779537.8199465	-4064534.0140074	eng	eng-au	0.03125	1	0.22	9	194.675380434027	232
1673	1673	16280475.5285163	-4064534.0140074	eng	eng-au	0.03125	1	0.46	12	162.551796752357	267
1674	1674	16781413.237086	-4064534.0140074	eng	eng-au	0.03125	1	0.05	12	151.841092076362	301
1675	1675	17282350.9456557	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1676	1676	17783288.6542255	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1677	1677	18284226.3627952	-4064534.0140074	NA	NA	0	0	0	NA	NA	NA
1678	1678	18785164.0713649	-4064534.0140074	NA	NA	0	0	0	9	NA	366
1679	1679	19286101.7799347	-4064534.0140074	mri	mri-nz	0.333333333333333	1	0.35	12	181.160148384259	347
1680	1680	19787039.4885044	-4064534.0140074	mri	mri-nz	0.333333333333333	1	0.26	12	148.603102737626	365
1681	1681	-19787039.4885044	-4571312.91402279	NA	NA	0	0	0	12	NA	365
1682	1682	-19286101.7799346	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1683	1683	-18785164.0713649	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1684	1684	-18284226.3627952	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1685	1685	-17783288.6542255	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1686	1686	-17282350.9456557	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1687	1687	-16781413.237086	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1688	1688	-16280475.5285163	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1689	1689	-15779537.8199465	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1690	1690	-15278600.1113768	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1691	1691	-14777662.4028071	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1692	1692	-14276724.6942373	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1693	1693	-13775786.9856676	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1694	1694	-13274849.2770979	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1695	1695	-12773911.5685281	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1696	1696	-12272973.8599584	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1697	1697	-11772036.1513887	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1698	1698	-11271098.4428189	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1699	1699	-10770160.7342492	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1700	1700	-10269223.0256795	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1701	1701	-9768285.31710975	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1702	1702	-9267347.60854002	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1703	1703	-8766409.89997029	-4571312.91402279	NA	NA	0	0	0	7	NA	NA
1704	1704	-8265472.19140056	-4571312.91402279	spa arn	spa-cl arn-cl	0.424242424242424	2	0.57	7	170.262072874537	211
1705	1705	-7764534.48283083	-4571312.91402279	spa spa arn teh	spa-ar spa-cl arn-ar teh-ar	1.48306595365419	4	1	3	149.162292571383	82
1706	1706	-7263596.7742611	-4571312.91402279	spa	spa-ar	0.0588235294117647	1	0.26	3	105.907151061386	60
1707	1707	-6762659.06569137	-4571312.91402279	NA	NA	0	0	0	6	NA	NA
1708	1708	-6261721.35712164	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1709	1709	-5760783.6485519	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1710	1710	-5259845.93998217	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1711	1711	-4758908.23141244	-4571312.91402279	NA	NA	0	0	0	0	NA	NA
1712	1712	-4257970.52284271	-4571312.91402279	NA	NA	0	0	0	0	NA	NA
1713	1713	-3757032.81427298	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1714	1714	-3256095.10570325	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1715	1715	-2755157.39713352	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1716	1716	-2254219.68856379	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1717	1717	-1753281.97999405	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1718	1718	-1252344.27142432	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1719	1719	-751406.562854592	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1720	1720	-250468.85428486	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1721	1721	250468.854284871	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1722	1722	751406.562854603	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1723	1723	1252344.27142433	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1724	1724	1753281.97999406	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1725	1725	2254219.68856379	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1726	1726	2755157.39713353	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1727	1727	3256095.10570326	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1728	1728	3757032.81427299	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1729	1729	4257970.52284272	-4571312.91402279	NA	NA	0	0	0	5	NA	98.5
1730	1730	4758908.23141245	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1731	1731	5259845.93998218	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1732	1732	5760783.64855191	-4571312.91402279	NA	NA	0	0	0	5	1	135
1733	1733	6261721.35712165	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1734	1734	6762659.06569137	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1735	1735	7263596.77426111	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1736	1736	7764534.48283084	-4571312.91402279	NA	NA	0	0	0.04	4	NA	NA
1737	1737	8265472.19140057	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1738	1738	8766409.8999703	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1739	1739	9267347.60854003	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1740	1740	9768285.31710976	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1741	1741	10269223.0256795	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1742	1742	10770160.7342492	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1743	1743	11271098.442819	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1744	1744	11772036.1513887	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1745	1745	12272973.8599584	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1746	1746	12773911.5685281	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1747	1747	13274849.2770979	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1748	1748	13775786.9856676	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1749	1749	14276724.6942373	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1750	1750	14777662.4028071	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1751	1751	15278600.1113768	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1752	1752	15779537.8199465	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1753	1753	16280475.5285163	-4571312.91402279	NA	NA	0	0	0.03	12	175.4993095375	314
1754	1754	16781413.237086	-4571312.91402279	NA	NA	0	0	0	12	NA	NA
1755	1755	17282350.9456557	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1756	1756	17783288.6542255	-4571312.91402279	NA	NA	0	0	0	NA	NA	NA
1757	1757	18284226.3627952	-4571312.91402279	NA	NA	0	0	0	7	NA	327
1758	1758	18785164.0713649	-4571312.91402279	NA	NA	0	0	0.35	9	187.414290826544	257
1759	1759	19286101.7799347	-4571312.91402279	NA	NA	0	0	0.1	9	NA	288
1760	1760	19787039.4885044	-4571312.91402279	NA	NA	0	0	0	12	NA	NA
1761	1761	-19787039.4885044	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1762	1762	-19286101.7799346	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1763	1763	-18785164.0713649	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1764	1764	-18284226.3627952	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1765	1765	-17783288.6542255	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1766	1766	-17282350.9456557	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1767	1767	-16781413.237086	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1768	1768	-16280475.5285163	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1769	1769	-15779537.8199465	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1770	1770	-15278600.1113768	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1771	1771	-14777662.4028071	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1772	1772	-14276724.6942373	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1773	1773	-13775786.9856676	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1774	1774	-13274849.2770979	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1775	1775	-12773911.5685281	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1776	1776	-12272973.8599584	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1777	1777	-11772036.1513887	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1778	1778	-11271098.4428189	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1779	1779	-10770160.7342492	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1780	1780	-10269223.0256795	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1781	1781	-9768285.31710975	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1782	1782	-9267347.60854002	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1783	1783	-8766409.89997029	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1784	1784	-8265472.19140056	-5078091.81403818	spa alc	spa-cl alc-cl	1.09090909090909	3	0.41	6	104.369541420887	92
1785	1785	-7764534.48283083	-5078091.81403818	spa spa	spa-ar spa-cl	0.149732620320856	2	0.64	7	156.688588691082	100
1786	1786	-7263596.7742611	-5078091.81403818	NA	NA	0	1	0.05	7	78.4827255169105	165
1787	1787	-6762659.06569137	-5078091.81403818	eng	eng-fk	0.5	1	0.06	6	14.993945064202	110
1788	1788	-6261721.35712164	-5078091.81403818	eng	eng-fk	0.5	1	0.01	6	NA	113
1789	1789	-5760783.6485519	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1790	1790	-5259845.93998217	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1791	1791	-4758908.23141244	-5078091.81403818	NA	NA	0	0	0	0	NA	NA
1792	1792	-4257970.52284271	-5078091.81403818	NA	NA	0	0	0.02	0	55.1945438412503	0
1793	1793	-3757032.81427298	-5078091.81403818	NA	NA	0	0	0	0	NA	0
1794	1794	-3256095.10570325	-5078091.81403818	NA	NA	0	0	0	12	NA	NA
1795	1795	-2755157.39713352	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1796	1796	-2254219.68856379	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1797	1797	-1753281.97999405	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1798	1798	-1252344.27142432	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1799	1799	-751406.562854592	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1800	1800	-250468.85428486	-5078091.81403818	NA	NA	0	0	0	NA	NA	NA
1801	1801	250468.854284871	-5078091.81403818	NA	NA	0	0	0	NA	1	NA
